612, 606, 606, 610, 930, 898
612, 606, 606, 610, 930, 898
613, 607, 605, 611, 915, 939
613, 607, 605, 611, 915, 939
613, 607, 605, 611, 915, 939
613, 607, 606, 611, 901, 953
613, 607, 606, 611, 901, 953
613, 607, 606, 611, 901, 953
613, 607, 606, 611, 901, 953
613, 607, 606, 610, 888, 959
613, 607, 606, 610, 888, 959
613, 607, 606, 610, 888, 959
613, 607, 606, 610, 888, 959
613, 607, 606, 610, 876, 948
613, 607, 606, 610, 876, 948
613, 607, 606, 610, 876, 948
613, 607, 606, 611, 864, 934
613, 607, 606, 611, 864, 934
613, 607, 606, 611, 864, 934
613, 607, 606, 611, 864, 934
613, 607, 606, 610, 854, 921
0, 0, 0, 0, 0, 0
613, 607, 606, 610, 854, 921
613, 607, 606, 610, 854, 921
613, 607, 606, 610, 854, 921
613, 607, 606, 611, 844, 909
613, 607, 606, 611, 844, 909
613, 607, 606, 611, 844, 909
613, 606, 606, 611, 834, 896
613, 606, 606, 611, 834, 896
613, 606, 606, 611, 834, 896
613, 606, 606, 611, 834, 896
613, 607, 606, 611, 825, 883
613, 607, 606, 611, 825, 883
613, 607, 606, 611, 825, 883
613, 607, 606, 611, 825, 883
613, 607, 606, 611, 815, 872
613, 607, 606, 611, 815, 872
613, 607, 606, 611, 815, 872
613, 607, 606, 611, 805, 859
613, 607, 606, 611, 805, 859
613, 607, 606, 611, 805, 859
613, 607, 606, 611, 805, 859
828, 821, 606, 611, 797, 847
828, 821, 606, 611, 797, 847
828, 821, 606, 611, 797, 847
920, 911, 606, 611, 789, 836
920, 911, 606, 611, 789, 836
920, 911, 606, 611, 789, 836
920, 911, 606, 611, 789, 836
941, 932, 607, 611, 782, 827
941, 932, 607, 611, 782, 827
941, 932, 607, 611, 782, 827
941, 932, 607, 611, 782, 827
948, 939, 607, 611, 775, 819
948, 939, 607, 611, 775, 819
948, 939, 607, 611, 775, 819
951, 941, 607, 611, 768, 810
951, 941, 607, 611, 768, 810
951, 941, 607, 611, 768, 810
951, 941, 607, 611, 768, 810
952, 942, 607, 611, 762, 802
952, 942, 607, 611, 762, 802
952, 942, 607, 611, 762, 802
952, 943, 607, 611, 755, 794
952, 943, 607, 611, 755, 794
952, 943, 607, 611, 755, 794
952, 943, 607, 611, 755, 794
952, 943, 606, 611, 750, 786
952, 943, 606, 611, 750, 786
952, 943, 606, 611, 750, 786
952, 943, 606, 611, 750, 786
953, 943, 607, 611, 744, 780
953, 943, 607, 611, 744, 780
953, 943, 607, 611, 744, 780
952, 943, 607, 611, 738, 773
952, 943, 607, 611, 738, 773
952, 943, 607, 611, 738, 773
952, 943, 607, 611, 738, 773
952, 943, 607, 611, 733, 767
952, 943, 607, 611, 733, 767
952, 943, 607, 611, 733, 767
952, 943, 607, 611, 728, 760
952, 943, 607, 611, 728, 760
952, 943, 607, 611, 728, 760
952, 943, 607, 611, 728, 760
951, 943, 607, 611, 723, 755
951, 943, 607, 611, 723, 755
951, 943, 607, 611, 723, 755
951, 943, 607, 611, 723, 755
952, 943, 607, 611, 718, 749
952, 943, 607, 611, 718, 749
952, 943, 607, 611, 718, 749
952, 943, 607, 611, 713, 743
952, 943, 607, 611, 713, 743
952, 943, 607, 611, 713, 743
0, 0, 0, 0, 0, 0
952, 943, 607, 611, 713, 743
952, 942, 607, 611, 709, 738
952, 942, 607, 611, 709, 738
952, 942, 607, 611, 709, 738
952, 942, 607, 611, 709, 738
0, 0, 0, 0, 0, 0
951, 942, 608, 611, 705, 733
951, 942, 608, 611, 705, 733
951, 942, 608, 611, 705, 733
951, 942, 608, 611, 705, 733
951, 942, 608, 611, 700, 728
951, 942, 608, 611, 700, 728
951, 942, 608, 611, 700, 728
951, 942, 608, 611, 696, 723
951, 942, 608, 611, 696, 723
951, 942, 608, 611, 696, 723
951, 942, 608, 611, 696, 723
938, 930, 608, 611, 693, 719
938, 930, 608, 611, 693, 719
938, 930, 608, 611, 693, 719
925, 916, 610, 611, 689, 714
925, 916, 610, 611, 689, 714
925, 916, 610, 611, 689, 714
925, 916, 610, 611, 689, 714
914, 906, 853, 611, 685, 710
914, 906, 853, 611, 685, 710
914, 906, 853, 611, 685, 710
914, 906, 853, 611, 685, 710
905, 896, 913, 611, 682, 706
905, 896, 913, 611, 682, 706
905, 896, 913, 611, 682, 706
895, 887, 931, 611, 679, 703
895, 887, 931, 611, 679, 703
895, 887, 931, 611, 679, 703
895, 887, 931, 611, 679, 703
886, 878, 939, 612, 676, 699
886, 878, 939, 612, 676, 699
886, 878, 939, 612, 676, 699
878, 870, 943, 611, 673, 695
878, 870, 943, 611, 673, 695
878, 870, 943, 611, 673, 695
878, 870, 943, 611, 673, 695
871, 863, 945, 611, 670, 691
871, 863, 945, 611, 670, 691
871, 863, 945, 611, 670, 691
871, 863, 945, 611, 670, 691
864, 856, 946, 611, 668, 688
864, 856, 946, 611, 668, 688
864, 856, 946, 611, 668, 688
858, 850, 945, 612, 665, 684
858, 850, 945, 612, 665, 684
858, 850, 945, 612, 665, 684
858, 850, 945, 612, 665, 684
851, 843, 932, 612, 662, 681
851, 843, 932, 612, 662, 681
851, 843, 932, 612, 662, 681
845, 838, 916, 612, 659, 678
845, 838, 916, 612, 659, 678
845, 838, 916, 612, 659, 678
0, 0, 0, 0, 0, 0
845, 838, 916, 612, 659, 678
839, 832, 901, 612, 656, 675
839, 832, 901, 612, 656, 675
839, 832, 901, 612, 656, 675
839, 832, 901, 612, 656, 675
833, 826, 888, 611, 654, 671
833, 826, 888, 611, 654, 671
833, 826, 888, 611, 654, 671
829, 821, 875, 612, 652, 668
829, 821, 875, 612, 652, 668
829, 821, 875, 612, 652, 668
829, 821, 875, 612, 652, 668
823, 815, 863, 612, 650, 666
823, 815, 863, 612, 650, 666
823, 815, 863, 612, 650, 666
823, 815, 863, 612, 650, 666
818, 810, 851, 614, 648, 663
818, 810, 851, 614, 648, 663
818, 810, 851, 614, 648, 663
812, 805, 841, 820, 646, 660
812, 805, 841, 820, 646, 660
812, 805, 841, 820, 646, 660
812, 805, 841, 820, 646, 660
808, 800, 830, 907, 644, 658
808, 800, 830, 907, 644, 658
808, 800, 830, 907, 644, 658
803, 795, 819, 930, 641, 656
803, 795, 819, 930, 641, 656
803, 795, 819, 930, 641, 656
803, 795, 819, 930, 641, 656
798, 790, 810, 937, 640, 654
798, 790, 810, 937, 640, 654
798, 790, 810, 937, 640, 654
798, 790, 810, 937, 640, 654
793, 786, 801, 940, 638, 652
793, 786, 801, 940, 638, 652
793, 786, 801, 940, 638, 652
789, 781, 792, 941, 636, 650
789, 781, 792, 941, 636, 650
789, 781, 792, 941, 636, 650
789, 781, 792, 941, 636, 650
785, 777, 783, 941, 635, 648
785, 777, 783, 941, 635, 648
785, 777, 783, 941, 635, 648
780, 773, 775, 942, 633, 646
780, 773, 775, 942, 633, 646
780, 773, 775, 942, 633, 646
780, 773, 775, 942, 633, 646
776, 769, 767, 941, 631, 644
776, 769, 767, 941, 631, 644
776, 769, 767, 941, 631, 644
776, 769, 767, 941, 631, 644
772, 765, 760, 941, 629, 642
772, 765, 760, 941, 629, 642
772, 765, 760, 941, 629, 642
768, 761, 752, 941, 628, 640
768, 761, 752, 941, 628, 640
768, 761, 752, 941, 628, 640
768, 761, 752, 941, 628, 640
765, 757, 745, 941, 627, 638
765, 757, 745, 941, 627, 638
765, 757, 745, 941, 627, 638
761, 753, 738, 940, 625, 637
761, 753, 738, 940, 625, 637
761, 753, 738, 940, 625, 637
761, 753, 738, 940, 625, 637
757, 750, 731, 939, 624, 635
757, 750, 731, 939, 624, 635
757, 750, 731, 939, 624, 635
757, 750, 731, 939, 624, 635
753, 746, 725, 939, 623, 634
753, 746, 725, 939, 623, 634
753, 746, 725, 939, 623, 634
750, 743, 719, 938, 621, 632
750, 743, 719, 938, 621, 632
750, 743, 719, 938, 621, 632
750, 743, 719, 938, 621, 632
746, 739, 713, 936, 620, 631
746, 739, 713, 936, 620, 631
746, 739, 713, 936, 620, 631
743, 736, 708, 936, 618, 630
743, 736, 708, 936, 618, 630
743, 736, 708, 936, 618, 630
743, 736, 708, 936, 618, 630
739, 733, 702, 935, 617, 628
739, 733, 702, 935, 617, 628
739, 733, 702, 935, 617, 628
736, 730, 697, 935, 615, 627
736, 730, 697, 935, 615, 627
736, 730, 697, 935, 615, 627
0, 0, 0, 0, 0, 0
736, 730, 697, 935, 615, 627
734, 727, 692, 934, 614, 626
734, 727, 692, 934, 614, 626
734, 727, 692, 934, 614, 626
734, 727, 692, 934, 614, 626
731, 724, 687, 934, 613, 624
731, 724, 687, 934, 613, 624
731, 724, 687, 934, 613, 624
731, 724, 687, 934, 613, 624
727, 720, 683, 933, 612, 623
727, 720, 683, 933, 612, 623
727, 720, 683, 933, 612, 623
725, 718, 679, 932, 611, 622
725, 718, 679, 932, 611, 622
725, 718, 679, 932, 611, 622
725, 718, 679, 932, 611, 622
722, 715, 674, 932, 610, 621
722, 715, 674, 932, 610, 621
722, 715, 674, 932, 610, 621
719, 713, 670, 931, 609, 619
719, 713, 670, 931, 609, 619
719, 713, 670, 931, 609, 619
719, 713, 670, 931, 609, 619
716, 710, 667, 931, 608, 619
{u'probe': u'0', u'value': u'23.2'}
{u'probe': u'1', u'value': u'21.8'}
{u'probe': u'2', u'value': u'22.5'}
{u'probe': u'3', u'value': u'22.5'}
{u'probe': u'4', u'value': u'24.0'}
{u'probe': u'5', u'value': u'22.4'}
{u'probe': u'4', u'value': u'85.0'}
{u'probe': u'5', u'value': u'80.5'}
{u'probe': u'0', u'value': u'76.1'}
{u'probe': u'1', u'value': u'76.1'}
{u'probe': u'2', u'value': u'75.0'}
{u'probe': u'3', u'value': u'72.4'}
